,magnetogram,T_REC,region_type,region_no,label
67455,/SUM53/D1245372178/S00000/magnetogram.fits,2019-11-16 11:12:00,harp,7389,False
69143,/SUM17/D1356650429/S00000/magnetogram.fits,2020-11-27 12:48:00,harp,7476,False
36833,/SUM7/D574956403/S00000/magnetogram.fits,2014-05-09 22:24:00,harp,4092,False
45136,/SUM9/D661589558/S00000/magnetogram.fits,2015-01-02 17:36:00,harp,5011,True
40818,/SUM46/D634574191/S00000/magnetogram.fits,2014-10-21 14:24:00,harp,4698,True
32910,/SUM85/D1043745347/S00000/magnetogram.fits,2014-01-01 14:24:00,harp,3535,True
40830,/SUM59/D634873040/S00000/magnetogram.fits,2014-10-22 09:36:00,harp,4698,True
27193,/SUM86/D1042625826/S00000/magnetogram.fits,2013-08-04 11:12:00,harp,3032,False
27080,/SUM99/D1042385764/S00000/magnetogram.fits,2013-08-06 06:24:00,harp,3028,False
23405,/SUM99/D1043611075/S00000/magnetogram.fits,2013-04-05 12:48:00,harp,2626,False
43098,/SUM70/D662245212/S00000/magnetogram.fits,2014-12-05 04:48:00,harp,4874,True
34410,/SUM58/D541981324/S00000/magnetogram.fits,2014-02-06 14:24:00,harp,3688,True
34313,/SUM55/D541852964/S00000/magnetogram.fits,2014-02-03 11:12:00,harp,3686,True
64492,/SUM87/D988004815/S00000/magnetogram.fits,2017-08-12 01:36:00,harp,7100,False
31114,/SUM84/D1040894110/S00000/magnetogram.fits,2013-11-20 03:12:00,harp,3368,False
34349,/SUM61/D541854347/S00000/magnetogram.fits,2014-02-06 04:48:00,harp,3686,True
17426,/SUM95/D1040517289/S00000/magnetogram.fits,2012-08-31 16:00:00,harp,1979,False
1634,/SUM97/D1043276273/S00000/magnetogram.fits,2011-02-16 00:00:00,harp,377,True
12727,/SUM96/D1039058684/S00000/magnetogram.fits,2012-03-05 20:48:00,harp,1425,False
27421,/SUM90/D1043175013/S00000/magnetogram.fits,2013-08-14 14:24:00,harp,3068,False
15733,/SUM94/D1037760866/S00000/magnetogram.fits,2012-06-28 22:24:00,harp,1806,True
64531,/SUM88/D979014920/S00000/magnetogram.fits,2017-09-05 12:48:00,harp,7115,True
53399,/SUM76/D745289310/S00000/magnetogram.fits,2015-08-21 04:48:00,harp,5885,True
49832,/SUM75/D715705021/S00000/magnetogram.fits,2015-05-15 11:12:00,harp,5544,False
43965,/SUM63/D665531054/S00000/magnetogram.fits,2014-12-17 11:12:00,harp,4938,False
62952,/SUM92/D1010665350/S00000/magnetogram.fits,2017-02-13 09:36:00,harp,6946,False
25000,/SUM96/D1039077417/S00000/magnetogram.fits,2013-06-04 17:36:00,harp,2790,True
12372,/SUM87/D1038569506/S00000/magnetogram.fits,2012-02-11 16:00:00,harp,1391,False
31262,/SUM86/D1041124367/S00000/magnetogram.fits,2013-11-23 01:36:00,harp,3376,True
35566,/SUM53/D559071385/S00000/magnetogram.fits,2014-03-27 14:24:00,harp,3901,False
39151,/SUM1/D599282142/S00000/magnetogram.fits,2014-07-12 11:12:00,harp,4328,False
38436,/SUM68/D587631087/S00000/magnetogram.fits,2014-06-12 00:00:00,harp,4231,True
53281,/SUM78/D744065042/S00000/magnetogram.fits,2015-08-17 08:00:00,harp,5865,False
15768,/SUM85/D1037781142/S00000/magnetogram.fits,2012-07-01 12:48:00,harp,1806,True
23750,/SUM12/D507439480/S00000/magnetogram.fits,2013-04-26 06:24:00,harp,2672,False
30679,/SUM94/D1040147356/S00000/magnetogram.fits,2013-11-08 01:36:00,harp,3341,True
32888,/SUM93/D1043723931/S00000/magnetogram.fits,2013-12-31 03:12:00,harp,3535,True
42220,/SUM44/D642123061/S00000/magnetogram.fits,2014-11-09 12:48:00,harp,4781,True
3631,/SUM87/D1040016260/S00000/magnetogram.fits,2011-05-28 12:48:00,harp,625,False
1783,/SUM99/D1043633931/S00000/magnetogram.fits,2011-03-07 03:12:00,harp,393,True
4590,/SUM98/D1041736452/S00000/magnetogram.fits,2011-07-03 11:12:00,harp,693,False
53398,/SUM76/D745288191/S00000/magnetogram.fits,2015-08-21 03:12:00,harp,5885,True
54719,/SUM77/D761423135/S00000/magnetogram.fits,2015-10-12 20:48:00,harp,6004,False
58498,/SUM92/D994502870/S00000/magnetogram.fits,2016-04-17 17:36:00,harp,6483,True
63772,/SUM89/D1018817693/S00000/magnetogram.fits,2017-05-07 04:48:00,harp,7003,False
39903,/SUM22/D608951030/S00000/magnetogram.fits,2014-08-09 22:24:00,harp,4424,False
43061,/SUM49/D662279524/S00000/magnetogram.fits,2014-11-30 14:24:00,harp,4874,True
51559,/SUM82/D724908192/S00000/magnetogram.fits,2015-06-22 04:48:00,harp,5692,True
8168,/SUM98/D1039595730/S00000/magnetogram.fits,2011-10-23 16:00:00,harp,975,False
24939,/SUM89/D1038975119/S00000/magnetogram.fits,2013-06-03 03:12:00,harp,2779,False
1217,/SUM91/D1042835695/S00000/magnetogram.fits,2011-02-05 16:00:00,harp,355,False
59035,/SUM95/D995200630/S00000/magnetogram.fits,2016-05-06 22:24:00,harp,6537,False
1635,/SUM86/D1043276799/S00000/magnetogram.fits,2011-02-16 01:36:00,harp,377,True
53212,/SUM75/D743761137/S00000/magnetogram.fits,2015-08-16 08:00:00,harp,5856,False
65018,/SUM84/D994892777/S00000/magnetogram.fits,2017-10-25 04:48:00,harp,7169,False
56524,/SUM76/D779708901/S00000/magnetogram.fits,2015-12-16 03:12:00,harp,6189,False
19429,/SUM90/D1044268086/S00000/magnetogram.fits,2012-11-14 03:12:00,harp,2191,True
13281,/SUM98/D1041101542/S00000/magnetogram.fits,2012-04-15 09:36:00,harp,1558,False
30909,/SUM98/D1040513597/S00000/magnetogram.fits,2013-11-16 22:24:00,harp,3364,True
49315,/SUM80/D707136359/S00000/magnetogram.fits,2015-05-05 00:00:00,harp,5526,True
30323,/SUM95/D1039604824/S00000/magnetogram.fits,2013-11-01 12:48:00,harp,3321,True
40826,/SUM46/D634865239/S00000/magnetogram.fits,2014-10-22 03:12:00,harp,4698,True
12845,/SUM94/D1039218835/S00000/magnetogram.fits,2012-03-06 11:12:00,harp,1449,True
15870,/SUM90/D1037966431/S00000/magnetogram.fits,2012-07-06 22:24:00,harp,1807,True
29797,/SUM86/D1039030319/S00000/magnetogram.fits,2013-10-21 14:24:00,harp,3291,True
42986,/SUM56/D662219891/S00000/magnetogram.fits,2014-12-02 04:48:00,harp,4872,False
51726,/SUM77/D730066205/S00000/magnetogram.fits,2015-07-08 06:24:00,harp,5724,False
53405,/SUM78/D745290488/S00000/magnetogram.fits,2015-08-21 14:24:00,harp,5885,True
19861,/SUM98/D1037375215/S00000/magnetogram.fits,2012-12-07 00:00:00,harp,2260,False
60287,/SUM97/D998621440/S00000/magnetogram.fits,2016-07-17 03:12:00,harp,6664,False
31585,/SUM93/D1041577691/S00000/magnetogram.fits,2013-12-02 19:12:00,harp,3420,False
12835,/SUM96/D1039214161/S00000/magnetogram.fits,2012-03-05 19:12:00,harp,1449,True
59820,/SUM94/D997641261/S00000/magnetogram.fits,2016-06-20 12:48:00,harp,6629,False
13145,/SUM86/D1040931658/S00000/magnetogram.fits,2012-04-15 12:48:00,harp,1549,False
57627,/SUM72/D798451891/S00000/magnetogram.fits,2016-02-15 09:36:00,harp,6327,True
55366,/SUM83/D767594325/S00000/magnetogram.fits,2015-11-03 14:24:00,harp,6063,True
61179,/SUM95/D1006554551/S00000/magnetogram.fits,2016-09-16 00:00:00,harp,6754,False
1638,/SUM99/D1043280584/S00000/magnetogram.fits,2011-02-16 06:24:00,harp,377,True
30728,/SUM84/D1040282754/S00000/magnetogram.fits,2013-11-07 22:24:00,harp,3344,True
4802,/SUM95/D1042001866/S00000/magnetogram.fits,2011-07-13 11:12:00,harp,702,False
59078,/SUM92/D995350564/S00000/magnetogram.fits,2016-05-11 20:48:00,harp,6544,False
19540,/SUM95/D1044593608/S00000/magnetogram.fits,2012-11-20 01:36:00,harp,2220,True
34359,/SUM58/D541915764/S00000/magnetogram.fits,2014-02-06 20:48:00,harp,3686,True
3138,/SUM95/D1039343972/S00000/magnetogram.fits,2011-05-12 04:48:00,harp,587,False
9492,/SUM92/D1041863763/S00000/magnetogram.fits,2011-11-24 20:48:00,harp,1079,False
10729,/SUM86/D1044198215/S00000/magnetogram.fits,2011-12-26 01:36:00,harp,1209,True
29254,/SUM96/D1038417662/S00000/magnetogram.fits,2013-10-16 17:36:00,harp,3258,True
40395,/SUM6/D632689321/S00000/magnetogram.fits,2014-10-16 00:00:00,harp,4667,False
4795,/SUM89/D1041998889/S00000/magnetogram.fits,2011-07-13 00:00:00,harp,702,False
62383,/SUM98/D1007227056/S00000/magnetogram.fits,2016-12-22 20:48:00,harp,6889,False
40218,/SUM17/D630357122/S00000/magnetogram.fits,2014-10-08 17:36:00,harp,4661,False
10348,/SUM87/D1043696336/S00000/magnetogram.fits,2011-12-14 11:12:00,harp,1168,False
18987,/SUM94/D1043625833/S00000/magnetogram.fits,2012-11-02 14:24:00,harp,2169,False
23809,/SUM96/D1044333185/S00000/magnetogram.fits,2013-04-22 01:36:00,harp,2673,True
31131,/SUM96/D1040904912/S00000/magnetogram.fits,2013-11-21 06:24:00,harp,3368,False
5598,/SUM96/D1043087016/S00000/magnetogram.fits,2011-08-02 17:36:00,harp,750,True
30343,/SUM84/D1039618025/S00000/magnetogram.fits,2013-11-02 22:24:00,harp,3321,True
6720,/SUM93/D1044402436/S00000/magnetogram.fits,2011-09-04 04:48:00,harp,814,True
12030,/SUM91/D1038145481/S00000/magnetogram.fits,2012-01-27 20:48:00,harp,1348,False
30450,/SUM84/D1039733115/S00000/magnetogram.fits,2013-10-30 00:00:00,harp,3326,False
34290,/SUM48/D541943800/S00000/magnetogram.fits,2014-02-01 16:00:00,harp,3686,True
11355,/SUM89/D1037445628/S00000/magnetogram.fits,2012-01-15 22:24:00,harp,1309,False
24107,/SUM91/D1037464614/S00000/magnetogram.fits,2013-05-03 03:12:00,harp,2693,True
13676,/SUM97/D1042002308/S00000/magnetogram.fits,2012-04-26 11:12:00,harp,1603,True
8957,/SUM95/D1041196723/S00000/magnetogram.fits,2011-11-09 12:48:00,harp,1041,True
17733,/SUM88/D1041044194/S00000/magnetogram.fits,2012-09-07 11:12:00,harp,2011,False
5567,/SUM93/D1043052047/S00000/magnetogram.fits,2011-07-29 11:12:00,harp,750,True
25479,/SUM96/D1039784045/S00000/magnetogram.fits,2013-06-23 20:48:00,harp,2861,False
1792,/SUM93/D1043641082/S00000/magnetogram.fits,2011-03-07 17:36:00,harp,393,True
44462,/SUM62/D665513314/S00000/magnetogram.fits,2014-12-22 09:36:00,harp,4955,False
6890,/SUM98/D1044627379/S00000/magnetogram.fits,2011-09-06 00:00:00,harp,824,False
23806,/SUM87/D1044332090/S00000/magnetogram.fits,2013-04-21 20:48:00,harp,2673,True
6957,/SUM92/D1037304309/S00000/magnetogram.fits,2011-09-05 17:36:00,harp,833,True
6963,/SUM90/D1037310868/S00000/magnetogram.fits,2011-09-06 03:12:00,harp,833,True
12867,/SUM92/D1039255554/S00000/magnetogram.fits,2012-03-10 11:12:00,harp,1449,True
4385,/SUM88/D1041356914/S00000/magnetogram.fits,2011-06-24 01:36:00,harp,676,False
1300,/SUM89/D1042951232/S00000/magnetogram.fits,2011-02-05 16:00:00,harp,362,False
1764,/SUM85/D1043566053/S00000/magnetogram.fits,2011-02-28 03:12:00,harp,393,True
57275,/SUM76/D793088955/S00000/magnetogram.fits,2016-01-28 12:48:00,harp,6281,False
36452,/SUM34/D569687808/S00000/magnetogram.fits,2014-04-25 08:00:00,harp,4040,False
12472,/SUM97/D1038680029/S00000/magnetogram.fits,2012-02-20 14:24:00,harp,1396,False
22597,/SUM90/D1041704703/S00000/magnetogram.fits,2013-03-08 14:24:00,harp,2533,False
35516,/SUM56/D559930917/S00000/magnetogram.fits,2014-03-30 09:36:00,harp,3894,True
12276,/SUM86/D1038435304/S00000/magnetogram.fits,2012-02-05 11:12:00,harp,1381,False
33360,/SUM90/D1044624802/S00000/magnetogram.fits,2014-01-06 16:00:00,harp,3587,False
64529,/SUM92/D979021113/S00000/magnetogram.fits,2017-09-05 09:36:00,harp,7115,True
34738,/SUM44/D542263618/S00000/magnetogram.fits,2014-02-11 06:24:00,harp,3721,True
34294,/SUM60/D541970005/S00000/magnetogram.fits,2014-02-01 22:24:00,harp,3686,True
27264,/SUM90/D1042737418/S00000/magnetogram.fits,2013-08-12 03:12:00,harp,3048,True
32887,/SUM86/D1043722963/S00000/magnetogram.fits,2013-12-31 01:36:00,harp,3535,True
25003,/SUM86/D1039079233/S00000/magnetogram.fits,2013-06-04 22:24:00,harp,2790,True
35490,/SUM58/D559280245/S00000/magnetogram.fits,2014-03-28 16:00:00,harp,3894,True
3824,/SUM92/D1035767776/S00000/magnetogram.fits,2011-06-06 12:48:00,harp,637,True
106,/SUM86/D1040981328/S00000/magnetogram.fits,2010-11-07 14:24:00,harp,248,False
66000,/SUM78/D1055841497/S00000/magnetogram.fits,2018-05-12 06:24:00,harp,7256,False
29259,/SUM95/D1038420782/S00000/magnetogram.fits,2013-10-17 03:12:00,harp,3258,True
37979,/SUM21/D585689886/S00000/magnetogram.fits,2014-06-06 19:12:00,harp,4197,True
13846,/SUM90/D1042566913/S00000/magnetogram.fits,2012-05-12 00:00:00,harp,1632,False
29496,/SUM96/D1038647532/S00000/magnetogram.fits,2013-10-12 03:12:00,harp,3267,False
57593,/SUM79/D797510128/S00000/magnetogram.fits,2016-02-12 22:24:00,harp,6327,True
18422,/SUM88/D1042923097/S00000/magnetogram.fits,2012-10-21 11:12:00,harp,2121,False
15163,/SUM90/D1044224887/S00000/magnetogram.fits,2012-05-30 17:36:00,harp,1715,False
61953,/SUM96/D1006942003/S00000/magnetogram.fits,2016-11-11 19:12:00,harp,6839,False
40062,/SUM17/D627782595/S00000/magnetogram.fits,2014-10-01 03:12:00,harp,4623,False
43083,/SUM59/D662228290/S00000/magnetogram.fits,2014-12-04 03:12:00,harp,4874,True
7752,/SUM94/D1038782443/S00000/magnetogram.fits,2011-10-08 14:24:00,harp,926,False
53428,/SUM75/D745849499/S00000/magnetogram.fits,2015-08-23 12:48:00,harp,5885,True
61107,/SUM85/D1000717075/S00000/magnetogram.fits,2016-09-10 01:36:00,harp,6752,False
45729,/SUM50/D667805345/S00000/magnetogram.fits,2015-01-16 03:12:00,harp,5073,False
8811,/SUM90/D1040883066/S00000/magnetogram.fits,2011-11-06 01:36:00,harp,1028,True
46757,/SUM46/D677480023/S00000/magnetogram.fits,2015-02-14 14:24:00,harp,5198,False
20964,/SUM95/D1038876621/S00000/magnetogram.fits,2013-01-12 08:00:00,harp,2362,True
16931,/SUM93/D1039648655/S00000/magnetogram.fits,2012-08-20 22:24:00,harp,1943,False
49280,/SUM72/D706682883/S00000/magnetogram.fits,2015-05-03 20:48:00,harp,5518,False
37461,/SUM1/D581769422/S00000/magnetogram.fits,2014-05-26 06:24:00,harp,4156,False
40893,/SUM9/D636249740/S00000/magnetogram.fits,2014-10-26 20:48:00,harp,4698,True
55367,/SUM72/D767585735/S00000/magnetogram.fits,2015-11-03 16:00:00,harp,6063,True
35504,/SUM51/D559611092/S00000/magnetogram.fits,2014-03-29 14:24:00,harp,3894,True
45754,/SUM36/D667840094/S00000/magnetogram.fits,2015-01-17 19:12:00,harp,5073,False
10197,/SUM88/D1043561140/S00000/magnetogram.fits,2011-12-08 08:00:00,harp,1164,False
45944,/SUM71/D667813795/S00000/magnetogram.fits,2015-01-17 08:00:00,harp,5083,False
23550,/SUM91/D1043981173/S00000/magnetogram.fits,2013-04-13 09:36:00,harp,2651,False
5434,/SUM90/D1042827402/S00000/magnetogram.fits,2011-07-27 06:24:00,harp,746,True
58270,/SUM76/D813904125/S00000/magnetogram.fits,2016-03-18 00:00:00,harp,6439,False
68554,/SUM56/D1326475675/S00000/magnetogram.fits,2020-08-09 19:12:00,harp,7436,False
42816,/SUM20/D642415965/S00000/magnetogram.fits,2014-11-28 20:48:00,harp,4862,False
29293,/SUM86/D1038452122/S00000/magnetogram.fits,2013-10-09 14:24:00,harp,3259,False
35329,/SUM64/D559281562/S00000/magnetogram.fits,2014-03-28 11:12:00,harp,3874,False
35371,/SUM50/D557557128/S00000/magnetogram.fits,2014-03-24 04:48:00,harp,3875,False
64535,/SUM88/D979887463/S00000/magnetogram.fits,2017-09-07 20:48:00,harp,7115,True
17095,/SUM92/D1039878854/S00000/magnetogram.fits,2012-08-24 01:36:00,harp,1951,False
59863,/SUM90/D997661994/S00000/magnetogram.fits,2016-06-23 12:48:00,harp,6629,False
42022,/SUM17/D641154913/S00000/magnetogram.fits,2014-11-04 17:36:00,harp,4764,False
15846,/SUM85/D1037950752/S00000/magnetogram.fits,2012-07-05 04:48:00,harp,1807,True
34283,/SUM56/D541897140/S00000/magnetogram.fits,2014-02-01 04:48:00,harp,3686,True
48893,/SUM80/D702062136/S00000/magnetogram.fits,2015-04-21 20:48:00,harp,5461,False
64539,/SUM90/D980302892/S00000/magnetogram.fits,2017-09-08 03:12:00,harp,7115,True
43747,/SUM9/D665725384/S00000/magnetogram.fits,2014-12-15 04:48:00,harp,4921,False
25577,/SUM94/D1040042539/S00000/magnetogram.fits,2013-06-26 11:12:00,harp,2878,False
45517,/SUM59/D666525823/S00000/magnetogram.fits,2015-01-15 03:12:00,harp,5036,False
49233,/SUM83/D705332604/S00000/magnetogram.fits,2015-04-30 16:00:00,harp,5518,False
30912,/SUM98/D1040516109/S00000/magnetogram.fits,2013-11-17 03:12:00,harp,3364,True
62353,/SUM86/D1007215792/S00000/magnetogram.fits,2016-12-20 20:48:00,harp,6889,False
63445,/SUM94/D1013566208/S00000/magnetogram.fits,2017-04-02 19:12:00,harp,6981,False
64536,/SUM90/D979888070/S00000/magnetogram.fits,2017-09-07 22:24:00,harp,7115,True
34367,/SUM71/D542199607/S00000/magnetogram.fits,2014-01-30 22:24:00,harp,3688,True
8952,/SUM98/D1041190596/S00000/magnetogram.fits,2011-11-09 04:48:00,harp,1041,True
1827,/SUM86/D1043724313/S00000/magnetogram.fits,2011-03-01 01:36:00,harp,394,False
51024,/SUM75/D723020676/S00000/magnetogram.fits,2015-06-14 06:24:00,harp,5644,False
6506,/SUM98/D1044199388/S00000/magnetogram.fits,2011-08-25 01:36:00,harp,812,False
3616,/SUM90/D1039870911/S00000/magnetogram.fits,2011-05-27 20:48:00,harp,622,False
34417,/SUM67/D541924031/S00000/magnetogram.fits,2014-02-07 01:36:00,harp,3688,True
25778,/SUM96/D1040439041/S00000/magnetogram.fits,2013-07-02 01:36:00,harp,2910,False
1340,/SUM98/D1043038028/S00000/magnetogram.fits,2011-02-12 09:36:00,harp,364,False
40882,/SUM3/D636245853/S00000/magnetogram.fits,2014-10-26 03:12:00,harp,4698,True
15826,/SUM94/D1037934507/S00000/magnetogram.fits,2012-07-03 17:36:00,harp,1807,True
57577,/SUM83/D797178870/S00000/magnetogram.fits,2016-02-11 14:24:00,harp,6327,True
1909,/SUM93/D1043880676/S00000/magnetogram.fits,2011-03-11 09:36:00,harp,401,True
22537,/SUM87/D1041323076/S00000/magnetogram.fits,2013-03-04 14:24:00,harp,2519,True
46187,/SUM3/D669910603/S00000/magnetogram.fits,2015-01-26 00:00:00,harp,5107,True
8627,/SUM94/D1040442401/S00000/magnetogram.fits,2011-11-06 19:12:00,harp,1019,False
55368,/SUM77/D767586801/S00000/magnetogram.fits,2015-11-03 17:36:00,harp,6063,True
15158,/SUM98/D1044222995/S00000/magnetogram.fits,2012-05-30 09:36:00,harp,1715,False
15777,/SUM87/D1037799685/S00000/magnetogram.fits,2012-07-03 20:48:00,harp,1806,True
52269,/SUM82/D733387288/S00000/magnetogram.fits,2015-07-17 12:48:00,harp,5772,False
54294,/SUM82/D755894244/S00000/magnetogram.fits,2015-09-26 14:24:00,harp,5983,True
14426,/SUM84/D1043392339/S00000/magnetogram.fits,2012-05-17 20:48:00,harp,1662,False
40802,/SUM17/D634257183/S00000/magnetogram.fits,2014-10-20 11:12:00,harp,4698,True
34954,/SUM56/D548269220/S00000/magnetogram.fits,2014-02-26 11:12:00,harp,3766,True
17824,/SUM96/D1041243706/S00000/magnetogram.fits,2012-09-14 19:12:00,harp,2021,False
42636,/SUM58/D642542792/S00000/magnetogram.fits,2014-11-19 09:36:00,harp,4816,False
34376,/SUM70/D542322793/S00000/magnetogram.fits,2014-01-31 12:48:00,harp,3688,True
48816,/SUM74/D702071702/S00000/magnetogram.fits,2015-04-21 14:24:00,harp,5456,True
44134,/SUM21/D665581337/S00000/magnetogram.fits,2014-12-20 08:00:00,harp,4942,False
53402,/SUM83/D745287265/S00000/magnetogram.fits,2015-08-21 09:36:00,harp,5885,True
15813,/SUM91/D1037923957/S00000/magnetogram.fits,2012-07-02 16:00:00,harp,1807,True
26029,/SUM88/D1040896221/S00000/magnetogram.fits,2013-07-10 09:36:00,harp,2945,False
53457,/SUM82/D746743869/S00000/magnetogram.fits,2015-08-26 22:24:00,harp,5885,True
47921,/SUM71/D694198461/S00000/magnetogram.fits,2015-03-28 09:36:00,harp,5347,False
36654,/SUM49/D573198354/S00000/magnetogram.fits,2014-05-05 09:36:00,harp,4075,False
29951,/SUM98/D1039204378/S00000/magnetogram.fits,2013-10-23 09:36:00,harp,3295,True
46044,/SUM5/D668604805/S00000/magnetogram.fits,2015-01-21 11:12:00,harp,5099,False
1681,/SUM92/D1043387060/S00000/magnetogram.fits,2011-02-17 20:48:00,harp,384,True
28716,/SUM94/D1037856667/S00000/magnetogram.fits,2013-09-28 17:36:00,harp,3220,False
55407,/SUM80/D769029514/S00000/magnetogram.fits,2015-11-08 14:24:00,harp,6063,False
15802,/SUM91/D1037917062/S00000/magnetogram.fits,2012-07-01 22:24:00,harp,1807,True
35995,/SUM5/D568439120/S00000/magnetogram.fits,2014-04-17 09:36:00,harp,3985,False
24106,/SUM91/D1037463038/S00000/magnetogram.fits,2013-05-03 01:36:00,harp,2693,True
46371,/SUM9/D672103174/S00000/magnetogram.fits,2015-01-31 12:48:00,harp,5114,False
15770,/SUM84/D1037782014/S00000/magnetogram.fits,2012-07-01 16:00:00,harp,1806,True
21431,/SUM98/D1039485257/S00000/magnetogram.fits,2013-01-28 08:00:00,harp,2414,False
15795,/SUM96/D1037912948/S00000/magnetogram.fits,2012-07-01 11:12:00,harp,1807,True
34321,/SUM31/D541842559/S00000/magnetogram.fits,2014-02-04 00:00:00,harp,3686,True
42212,/SUM18/D642008314/S00000/magnetogram.fits,2014-11-09 00:00:00,harp,4781,True
48500,/SUM47/D697834195/S00000/magnetogram.fits,2015-04-08 03:12:00,harp,5415,True
51578,/SUM73/D726003618/S00000/magnetogram.fits,2015-06-25 03:12:00,harp,5692,True
37973,/SUM47/D585693532/S00000/magnetogram.fits,2014-06-06 09:36:00,harp,4197,True
34323,/SUM52/D541845050/S00000/magnetogram.fits,2014-02-04 03:12:00,harp,3686,True
64521,/SUM95/D978631413/S00000/magnetogram.fits,2017-09-04 17:36:00,harp,7115,True
31258,/SUM85/D1041119940/S00000/magnetogram.fits,2013-11-22 17:36:00,harp,3376,True
65946,/SUM76/D1055526738/S00000/magnetogram.fits,2018-05-11 11:12:00,harp,7254,False
34855,/SUM64/D544546766/S00000/magnetogram.fits,2014-02-16 08:00:00,harp,3740,True
11624,/SUM92/D1037683299/S00000/magnetogram.fits,2012-01-25 09:36:00,harp,1318,False
44268,/SUM3/D665601162/S00000/magnetogram.fits,2014-12-23 08:00:00,harp,4943,False
46500,/SUM54/D674897664/S00000/magnetogram.fits,2015-02-09 00:00:00,harp,5144,True
1648,/SUM90/D1043296190/S00000/magnetogram.fits,2011-02-17 20:48:00,harp,377,True
53395,/SUM81/D744978891/S00000/magnetogram.fits,2015-08-20 22:24:00,harp,5885,True
39504,/SUM5/D606163872/S00000/magnetogram.fits,2014-08-01 12:48:00,harp,4379,False
1906,/SUM87/D1043864823/S00000/magnetogram.fits,2011-03-09 22:24:00,harp,401,True
27580,/SUM97/D1043360847/S00000/magnetogram.fits,2013-08-23 03:12:00,harp,3082,False
